1.353728887159472410e-03,3.386330436181100471e-08,1.568183011064385018e-10,7.137796555162645173e-10,-1.657692346685007341e-19,1.226779375793762790e-13,1.718973683253282392e-19
9.743719030093781278e-04,1.106821586722483360e-07,2.056136132519521703e-10,6.783847557390995509e-12,-1.479725970259391692e-24,1.134340378369289751e-15,-2.533568470307127892e-22
1.556339539475890509e-03,7.609915340516446506e-07,1.457895244959741394e-10,8.719816760684879517e-10,1.444699757575307033e-19,-6.684381493691213724e-13,-2.752976267294929814e-19
1.135035864357307467e-03,5.467202866645327569e-08,6.491989779284717983e-12,6.459331836348708085e-11,7.301652666689297477e-22,-1.098172764406977670e-14,1.102935229345172370e-21
1.673434389422740268e-03,2.718691521474926886e-08,7.560455228315009859e-12,4.084005111732864259e-10,-1.904582267594825030e-20,-1.585139260916034604e-14,1.233920996078905052e-20
1.056255147233388977e-03,3.826180239845962788e-09,5.570343258971360494e-11,7.302280298983769149e-11,1.295219578465077839e-21,-2.281581616477585380e-15,4.473511102863831218e-21
4.439054612688164529e-03,1.061268403211912390e-05,2.491064815685915041e-08,1.467403995319824246e-08,2.235336222261391409e-16,2.772513961403604301e-11,-1.695390284974669797e-16
1.147562888142738581e-03,2.390867715370915136e-07,1.853437182072621393e-10,1.183492546748306742e-10,-6.606636044434745374e-21,-4.068633899925853796e-14,1.623545574075959263e-20
1.207998363221324603e-03,1.320075743473843481e-07,8.803646420227728788e-12,2.884065121414451240e-11,4.064865254180964636e-22,9.104931494314527153e-16,-2.143848369034175274e-22
1.394220253808972805e-03,1.915940954801365519e-08,1.384256765872754798e-10,2.756235502185326082e-10,5.340977552895815696e-20,-3.748109020286705597e-14,6.770864413270424724e-21
1.058302393672206493e-03,2.757592295725419794e-08,1.127691388039937790e-10,3.782198655335770352e-11,-6.237396247603805493e-22,4.067643573936997420e-16,2.390033767341780640e-21
1.034051960653953979e-03,3.484134413345767662e-07,1.630288353455872301e-10,7.568678643461958829e-12,1.376455517141849810e-22,-1.847430062079855555e-15,-2.274604860278010219e-22
8.798591713385671203e-04,2.524560692072053881e-08,4.387950204546859126e-11,3.382218348075828896e-11,1.234818680240577327e-21,-3.874033252789228916e-15,-4.158665334956567736e-22
9.495629453577465523e-04,1.777050874123487545e-07,3.536824256125190989e-11,1.743951251553613828e-11,1.736427274280376827e-22,1.753461734129767286e-15,3.967885445051793472e-22
1.274683882819181236e-03,8.022991759542584272e-07,3.133675535482915529e-10,2.997672658728653781e-11,2.709610106689640943e-21,2.364439281452948816e-14,-1.048456403639814949e-21
1.216841674921024206e-03,1.342801654383418779e-07,1.822730282189201452e-10,4.939405633231056890e-11,4.591948076907436084e-22,-1.527603308533144710e-14,4.664216216586834418e-21
1.382740312347441021e-03,4.952233564031710147e-07,1.847848956399101231e-10,1.009270675674554135e-10,7.514441086576269344e-23,-6.024293540738691790e-14,1.378282565189466791e-20
1.137887239705561793e-03,2.795325349842974912e-07,5.845085099537796925e-11,4.257975923683791974e-11,-1.534046785015011160e-21,-1.869634905054163304e-14,1.469362513331445852e-21
9.706727625615194695e-04,5.303703867952527258e-08,8.008837441107202907e-11,7.315256477298120007e-11,5.584679553318770098e-21,1.180182595944126585e-14,4.035365628068811826e-22
9.726083451349544929e-04,1.819506324232897643e-09,2.576304761577574145e-10,4.741823496061842707e-11,5.164138343662889709e-21,-1.622802595691437755e-15,8.944701293245723038e-22
1.046841298502062222e-03,3.691334655180643493e-07,4.075046583249188991e-10,9.950746358089171772e-12,-6.281376476069750848e-22,-1.475013186511896593e-15,8.340285344983538846e-23
9.523545057440873252e-04,7.905886304737449921e-08,3.617454797988986731e-11,1.155426196487729560e-10,7.189750920556069375e-21,3.229741482019114443e-14,2.026551049120631419e-21
8.513321095408158713e-04,4.325065116097068316e-08,3.681751719195762988e-11,9.296883578992226786e-12,-1.407954441497440511e-22,1.032283285090488739e-15,-9.879933835622140097e-23
1.635171786164194008e-03,4.087247337437852291e-07,2.723643750125213131e-11,2.455868823553709809e-10,1.611532152994842720e-20,1.023234328768548811e-13,1.198850245433181245e-20
1.576148717797033055e-03,8.452090286133851595e-07,1.013855007237175140e-09,1.313388099612392538e-10,-4.790103936550785170e-20,-1.165161144012016284e-13,1.568167103468551871e-21
1.931749095879885161e-03,1.638327362916982920e-08,1.015886456153573428e-08,2.298627595796539786e-08,3.431014361903719089e-16,2.526127561969173066e-12,-7.525410937468344710e-17
9.637156570835406525e-04,2.104519672547981218e-07,4.360878910339736719e-11,5.157261008993816247e-11,5.773678941856899240e-22,6.399573821391099485e-15,-2.376644498246845161e-21
1.293349905543091094e-03,4.626983580903610580e-07,1.235973559821998757e-09,6.236414586399236006e-11,1.700298770662250238e-20,-3.514868702722424318e-14,-3.268993780534069246e-21
1.806659496990414924e-03,7.870993854547031345e-08,3.097857172714324834e-09,9.066171411802522308e-09,4.804478131563383958e-17,2.352781419796542417e-12,4.652671968143502184e-19
5.619696583685583786e-03,4.686364316905721614e-07,7.653012097419402944e-08,3.264198487978789191e-09,-5.158759604907286145e-17,1.876822553510013229e-12,6.619329648503999234e-19
1.192046089715143725e-03,4.669296727609300241e-08,1.433197124609566912e-09,3.312913706124591076e-10,1.684546110079154915e-19,1.674689624232235120e-14,1.540612572606528361e-19
1.096916122245505899e-03,3.491275666032628623e-07,2.864711090363191041e-10,5.269812648041201144e-11,6.160911639963404218e-21,-2.665391776822727043e-14,1.991863320628570468e-21
1.122556701746350079e-03,9.630871424341308939e-08,1.338011653739839807e-10,3.668032925566493738e-11,-2.497318063634746056e-21,-8.407410895829028632e-15,-6.055413667349534303e-22
9.143227821402744948e-04,1.317123856647637411e-08,2.921776945852768312e-11,5.898408282389676083e-11,-2.308332050832642171e-22,6.510622223544558403e-15,-2.437740131318632495e-21
8.900398868929243566e-04,3.937605220853460780e-09,2.404619394630388763e-11,3.502939679050781321e-11,-4.333303497293602971e-22,-2.195911798671039452e-15,-9.196767602631602060e-22
1.035181841978737201e-03,1.282272653892260876e-08,1.187160457943594974e-10,8.256847502202449557e-11,6.803829971929498715e-21,1.239834828325392059e-15,4.531548951739347996e-21
1.311488514063252446e-03,1.468684596311986450e-09,1.283153643605567733e-10,1.661927653190010497e-10,-1.546890703276590058e-20,4.833547145088759022e-16,-1.870060215659358313e-20
1.110507414612835978e-03,8.565530860772254163e-10,5.579317559956324202e-12,4.162091276951059862e-11,3.085947704828025036e-22,-1.099125790652978572e-15,-5.541097671749381290e-22
1.089752192863402370e-03,7.276093910664784308e-08,6.126627265523913333e-11,3.025855409921920904e-11,-1.278389235076627503e-21,-7.899812434223422871e-15,-2.510970690233679963e-22
2.461995100218040272e-03,3.358359603610611652e-06,3.430325349427838600e-09,1.044344893495754978e-08,6.250755986165154619e-17,1.889759481138155771e-11,-1.362791282456354804e-19
2.255262670190447041e-03,2.890616971597858886e-06,2.933081559057185627e-09,3.377197219378084157e-09,1.053546123886203277e-17,5.636800452674586557e-12,1.407811497515401789e-18
1.592011972331287828e-02,1.884183028954763441e-04,8.337654465134365804e-06,1.348553606242866606e-05,1.413020214042844108e-10,1.850282535360739956e-07,-2.194608124932926037e-11
1.035126690167448293e-03,1.468701187644316331e-08,2.034370865213225633e-11,7.667188360590592125e-11,2.898955137322842495e-21,7.633374593091808962e-15,8.748763303295701213e-22
1.070137179282319977e-03,2.900162372367317266e-08,2.050550800001659248e-12,2.255310582103843275e-11,3.843243629786349601e-23,-3.451511211583150485e-15,1.484782131718158281e-22
9.462716565408848569e-04,1.976713581551464377e-08,1.530818872852222925e-11,3.095207480975327625e-11,6.681197229364641274e-22,7.189033678473594101e-16,-8.689331204018911378e-23
8.592964223112215362e-04,1.993059450452502045e-07,5.013595829236337548e-11,2.247420765069681523e-13,-7.147359235837046813e-25,6.216892411982704355e-17,-2.413934083801395666e-25
1.268061834600269768e-03,4.001504340671023661e-08,2.174853864741831091e-12,1.439727363531220569e-10,-7.917562134786630269e-22,-2.645552440109817918e-14,2.421469192491920015e-21
1.044422968572694633e-03,2.886372782713390191e-08,7.447539546853016454e-11,6.517196304063423485e-11,1.958752747124745426e-21,-7.932864932450254813e-15,4.096199691276497561e-21
8.402860698617958032e-04,5.740676913760855401e-09,1.596675566926328754e-10,4.143412337557459880e-11,3.050396439351556402e-21,1.550614879347137606e-15,-1.432759995591544051e-21
7.773845020470550749e-04,1.411405124089076663e-08,4.229878584691103191e-12,9.824609538264369224e-13,4.891521351736532440e-25,-7.760338229229404647e-17,1.942144538004494019e-24
9.974806917700004653e-04,2.033841101937755605e-07,2.497089820567043652e-11,2.529960009837568003e-11,2.227879593596296995e-23,-3.261075729003584772e-15,-6.355077673850178095e-22
1.113312691483345392e-03,5.182227940091017709e-09,8.519093273750896767e-12,7.443111488909842100e-11,-1.858948183577192913e-21,-3.812737593475401803e-15,-2.390400345079739745e-22
1.631944727076131913e-03,8.093480242228340495e-09,9.537338961548149155e-10,2.851242378631447899e-09,4.091600229227447448e-18,6.451420113299697763e-14,2.316419294552822535e-18
1.312735212275046703e-03,1.147010959698689668e-07,2.919712072358735047e-10,2.848434572557348748e-10,8.176430710175427619e-20,6.764833065184388662e-14,7.895870440018015089e-21
1.002038181845461883e-03,6.381090489751461267e-08,6.866155020168401091e-10,2.577243894420121126e-10,1.029052324296136192e-19,2.553209302930866099e-14,-3.412277312103743779e-20
1.662172801901760661e-03,4.106247482251322766e-07,4.700401626147116002e-09,2.953734363102511161e-09,9.501611895897951265e-18,8.704841353576160551e-14,-5.554159706693115645e-18
1.263807961821654478e-03,3.299370941425426171e-07,3.995421096377165025e-11,7.935948132059799175e-11,4.363811653005987861e-21,-2.364408710849049111e-14,-9.624303428103085862e-22
1.575457236698768384e-03,3.562171960812185439e-09,1.386120475314679371e-10,5.040977338793160483e-10,-1.301609744600085113e-19,1.571618211829036263e-14,2.853285666061219837e-20
1.200185600533090584e-03,4.340597932334892647e-08,6.212697925853481307e-11,7.897812086901252748e-11,2.221555735711707712e-21,-9.347489453464443654e-15,5.066583760999782422e-21
8.596507444683652074e-04,2.195493054365194194e-09,8.566019656065136250e-11,2.663579835507340638e-11,1.249313666538887765e-21,4.680328317939805510e-16,2.407324141465068466e-22
9.027350323112537118e-04,1.322064011657320132e-08,9.636729361054495731e-12,1.294221073707542013e-11,1.424612302302090539e-22,-7.626832541506513170e-16,-2.440486667732336027e-23
1.359379962097303704e-03,3.465142965040829291e-07,4.617597729796602572e-10,2.038537826776905917e-10,5.799900885917997336e-20,9.546388107272347724e-14,2.340677115576420416e-20
2.288678293851726525e-03,1.285090340137339713e-06,6.360197581140110475e-09,6.362130480327792547e-09,4.047009569210211338e-17,6.733454613266501570e-12,1.928342147307670239e-19
1.423040140103076041e-03,1.801518949568850440e-07,2.171599373389294870e-10,7.542032250100259309e-11,9.524620386607074338e-21,3.099752759257316238e-14,1.563619642388513171e-21
2.195685477027149290e-03,1.122104748183133275e-06,5.107845016685111788e-09,2.597390384272953551e-09,9.433864101814617171e-18,2.714490864973430147e-12,7.124891830425588313e-19
1.205108066891511301e-03,1.196704266571813340e-07,3.171230752475082952e-10,9.283089219424775586e-11,1.374255019736561764e-20,3.027341846096123003e-14,8.051926652241713404e-21
1.317038010428575514e-03,2.998314184518882268e-07,2.988599407899315646e-10,7.711558227586221075e-11,1.152993560429454432e-20,4.122894110646601788e-14,2.028632008893361094e-21
1.412794688704302557e-03,1.318756868984651931e-07,7.404137567952862364e-10,2.728573399046547854e-10,1.155633463838726802e-19,9.420069651390969043e-14,4.106428405406234288e-20
2.470705227130470805e-03,2.166101106850417151e-06,1.496117634696786514e-09,6.458790851377581472e-10,6.305128987799553663e-19,8.671692243426495905e-13,7.456284617315018746e-20
1.984328815997850066e-03,1.253328673124028776e-06,3.453148023293733195e-09,2.303289323222879802e-09,6.463496591290648322e-18,2.536813225050145215e-12,6.466695025804944613e-19
2.510116301286201453e-03,1.509838196229047655e-06,8.446434630360262031e-11,6.491192744201443274e-10,8.173888952089503365e-20,7.806296633077544736e-13,-1.281429417984208819e-19
1.276049994457592249e-03,5.721142365689982662e-08,3.681005067232074430e-10,1.248558811811254538e-10,9.611128548165101387e-21,1.915509888177175260e-14,2.498176630248365413e-20
2.160636655486547052e-03,1.591626264827308216e-06,1.009462783478337462e-11,5.615707791293779914e-12,-2.992522918914605587e-23,-2.794463287243519087e-15,2.987002565505178858e-23
1.577512417353206997e-03,4.525988708999947345e-07,4.839168547635587663e-10,2.118959491273468793e-10,6.751462069972313407e-20,1.420313129652376502e-13,6.768456243783197825e-21
1.527011848831533267e-03,7.281150812674766015e-08,5.403606367838662959e-10,1.664822272847941000e-10,4.823054701504967783e-20,3.942360645148296060e-14,1.293011298438476770e-20
1.764821138478369147e-03,3.356977105645435150e-07,3.455765658349004775e-12,4.601010415086489389e-10,1.656538676005314573e-20,2.438559142810514748e-13,-7.885434235664357568e-21
2.103754287692226593e-03,8.654793840371385636e-07,4.378501390379673332e-09,3.726774663276613802e-09,1.496106891862918963e-17,3.439114834697833021e-12,1.673418200215506960e-18
1.654792283685723765e-03,3.810312127467852948e-07,8.533646865139624353e-10,2.935598917469118207e-10,1.206208145872692427e-19,1.362207985599534073e-13,8.390015610327879359e-20
1.534652016563758676e-03,4.004320719268733081e-07,1.103616177160921443e-09,2.700860585748226262e-10,1.350288083551218563e-19,1.620566105517320031e-13,5.924926937878006700e-20
2.841473656656540517e-03,1.424388224754022299e-06,2.615078249322366085e-09,1.221649692845764019e-09,2.166811229507211178e-18,1.378014078016170146e-12,-2.698202656715850697e-19
1.288218732821555870e-03,6.070736580787485510e-08,1.619710729575951058e-10,9.530187688997563490e-11,1.021732887941593675e-20,2.204503633609174527e-14,-5.983660359573264935e-21
3.337889128165709516e-03,4.655759447930843814e-06,2.039212808523661628e-09,9.747751588107787353e-10,1.251732991033169393e-18,2.035276320724718303e-12,5.673806023678713321e-19
1.153908735559574551e-03,1.437965593342400369e-07,2.021123621399312431e-10,2.843815204965994347e-11,1.682198268737514159e-21,9.540962884575320480e-15,1.348532322507737903e-21
1.410388971250928040e-03,3.870002866983118450e-07,3.591747542149782990e-10,1.245483718079601620e-10,2.628825851473854989e-20,7.126568771200797660e-14,1.692436213115561076e-21
1.245727062761636458e-03,4.160147394593488155e-08,4.010960739371562310e-10,1.050162106968409743e-10,1.977487391966927357e-20,1.521831175478079671e-14,8.572531274722680011e-21
1.424293107759316314e-03,1.490278479512645902e-07,5.923951981138546626e-10,1.999801787357195655e-10,6.264095420983774326e-20,7.281154263205355261e-14,2.852829363313958904e-20
2.255148577690623858e-03,7.706053360776841033e-07,2.719142419222733024e-10,8.440873140130685395e-10,-4.031720726904371049e-19,6.720668622367214864e-13,3.132114031438978518e-20
1.249974004776772778e-03,1.526489024600987623e-07,2.072207198986388500e-10,4.879263647250720517e-11,3.355251034862687876e-21,1.795147053103699917e-14,-3.579580408596427823e-21
1.706393432321155930e-03,2.135074138149166309e-07,1.719862823005122395e-09,8.102629146975713019e-10,8.696214125833085105e-19,3.538271230909990430e-13,3.983146075993258132e-19
2.358661498529118772e-03,4.541360139057232300e-07,2.497282488962408640e-09,4.340927533878454036e-09,1.411776811456489254e-17,2.923993481870471221e-12,2.227925472206534595e-18
1.930057913429002354e-03,8.569798653344793628e-07,2.031854252734240013e-09,1.221657936695100182e-09,1.924525342132442974e-18,1.130005074996361630e-12,-2.833716136632477730e-20
1.713897148673397628e-03,3.584102196233369903e-07,5.460864315045610315e-10,1.230099476075370169e-10,2.521694713018520343e-20,3.846848578882242198e-14,1.950759776595430257e-20
1.498215169067598686e-03,3.436854154653801440e-07,6.264162722759307149e-10,2.169687660524215373e-10,7.976530751767171442e-20,1.267201042052142211e-13,5.970736971315989909e-21
1.569831118806677001e-03,1.337246724073843765e-07,7.690321939081116005e-10,5.627056375286358231e-10,3.689676460114893067e-19,1.923371295366856230e-13,-2.973635246350753615e-20
1.423690576430425552e-03,1.865487216152135876e-07,5.846474737347524594e-10,1.805256973370031397e-10,5.434317879271551784e-20,7.486690678070254585e-14,2.205548702509955348e-20
1.729734389859798657e-03,3.981379559424644274e-07,2.386083378300874094e-10,5.320970512596579787e-10,1.856893167478814437e-19,3.289904132219266562e-13,3.828977485322094194e-20
1.315776305103889690e-03,1.731270709119782471e-07,3.291123129898327084e-10,8.791205684036104519e-11,9.457469230853412987e-21,1.419494849094637387e-14,1.158297741404799496e-20
2.978840258851749891e-03,2.292432118375074343e-06,3.009123750389251346e-09,2.562915389810307235e-09,6.639981142499655329e-18,3.410658090122080991e-12,-2.562819874291197378e-18
1.572898765785557670e-03,5.604522945603265114e-07,2.967496178436633896e-10,1.218427769879796051e-11,-3.297832717810196383e-22,-6.193238588998742921e-15,-6.542282472190505319e-22
2.786282107306607778e-03,1.888751806340337106e-06,1.828976967786040721e-09,1.913810212781804818e-10,1.022315336396760727e-19,2.210784867907593822e-13,4.867453024497337690e-20
1.477305187970136789e-03,9.048253014843626991e-08,9.524670140359476310e-10,1.444933822162269354e-10,4.266810303710883900e-20,3.669030494595014246e-14,3.244715621994507876e-20
1.419970649946601746e-03,2.121702309758911833e-07,2.825101621613078243e-11,8.395705170662889716e-11,-2.724045891456585777e-21,3.740863445313180915e-14,-3.049326744499033092e-21
1.664040021559636331e-03,1.410373158389808655e-07,1.435420864555935139e-09,3.922976491966455550e-10,2.749547495691334764e-19,1.467383483655531537e-13,1.051732835461849661e-19
2.092906276321591322e-03,6.018877922238045104e-07,8.133902102897898742e-12,4.228952698202362091e-10,-7.254985693030308598e-21,3.182093467025802909e-13,-2.371789210215308324e-20
1.906774245948610405e-03,5.878402742873788928e-07,7.571731642911605174e-10,3.749141865103097182e-10,1.963171665306988752e-19,2.870293232778977656e-13,3.689469300432069958e-20
2.439967067946926648e-03,2.694547910597791954e-06,6.747137522796526883e-10,5.983916331940220307e-10,3.699686983848169103e-19,8.753403912512783210e-13,8.770672382465928451e-20
2.253226246475858920e-03,1.477387153352751654e-06,1.344365827693690187e-09,3.590585498165357364e-10,2.488482782566572806e-19,3.765807029066077069e-13,-1.750617474174270124e-20
4.292901206203706028e-03,8.037488317324179406e-06,4.456365505574040310e-09,1.594881218779147170e-08,1.344031679814511746e-16,4.425532655986444812e-11,-3.798909583133178823e-18
3.226220972022259686e-03,1.223169119705365728e-06,5.739330686670079851e-10,2.901311477839531791e-09,2.820611649305416305e-18,3.025098749960653375e-12,-2.461869768826244955e-18
1.538014325367650231e-03,3.163412967529657317e-07,5.028975028234991504e-10,1.542182908650987463e-10,3.890776881389759977e-20,6.603048777462025364e-14,-1.818575067970901082e-20
2.226070412693158425e-03,7.149994505488536859e-07,1.343731679341737433e-09,1.968510934767728498e-09,3.088950556746532596e-18,1.500562686115075852e-12,-8.416864239559396444e-19
1.399897148369727302e-03,1.269749948104707587e-07,9.262393813756582040e-11,4.840848864119065156e-11,1.309617601460558583e-21,9.683443700877417989e-15,2.965151167193485331e-21
1.676231333428066655e-03,4.176809182387834716e-07,2.016262489744923661e-10,1.733386032863572302e-10,3.076732147877481997e-20,1.063006027657271405e-13,1.017238750904330117e-20
